frame,label
56170,1
56180,1
56190,1
56200,1
56210,1
56220,1
56230,1
56240,1
56250,1
56260,1
56270,1
56280,1
56290,1
56300,1
56310,1
56320,1
56330,1
56340,1
56350,1
56360,1
56370,1
56380,1
56390,1
56400,1
56410,1
56420,1
56430,1
56440,1
56450,1
56460,1
56470,1
56480,1
56490,1
56500,1
56510,1
56520,1
56530,1
56540,1
56550,1
56560,1
56570,1
56580,1
56590,1
56600,1
56610,1
56620,1
56630,1
56640,1
56650,1
56660,1
56670,1
56680,1
56690,1
56700,1
56710,1
56720,2
56730,2
56740,2
56750,2
56760,2
56770,2
56780,2
56790,2
56800,2
56810,2
56820,2
56830,2
56840,2
56850,2
56860,2
56870,2
56880,2
56890,2
56900,2
56910,2
56920,2
56930,2
56940,2
56950,2
56960,2
56970,2
56980,2
56990,2
57000,2
57010,2
57020,2
57030,2
57040,2
57050,2
57060,2
57070,2
57080,1
57090,1
57100,1
57110,1
57120,1
57130,1
57140,1
57150,1
57160,1
57170,1
57180,1
57190,1
57200,1
57210,1
57220,1
57230,1
57240,1
57250,1
57260,1
57270,1
57280,1
57290,1
57300,1
57310,1
57320,1
57330,1
57340,1
57350,1
57360,1
57370,1
57380,1
57390,1
57400,1
57410,1
57420,1
57430,1
57440,1
57450,1
57460,1
57470,1
57480,1
57490,1
57500,1
57510,1
57520,1
57530,1
57540,1
57550,1
57560,1
57570,1
57580,1
57590,1
57600,1
57610,1
57620,1
57630,1
57640,1
57650,1
57660,1
57670,1
57680,1
57690,1
57700,1
57710,1
57720,1
57730,1
57740,1
57750,1
57760,1
57770,1
57780,1
57790,1
57800,1
57810,1
57820,1
57830,1
57840,1
57850,2
57860,2
57870,1
57880,1
57890,1
57900,1
57910,1
57920,2
57930,2
57940,2
57950,2
57960,2
57970,2
57980,2
57990,2
58000,2
58010,2
58020,2
58030,2
58040,2
58050,2
58060,2
58070,2
58080,2
58090,2
58100,2
58110,2
58120,2
58130,2
58140,2
58150,2
58160,2
58170,2
58180,2
58190,2
58200,2
58210,2
58220,2
58230,2
58240,2
58250,2
58260,2
58270,2
58280,2
58290,2
58300,2
58310,2
58320,2
58330,2
58340,2
58350,2
58360,2
58370,2
58380,2
58390,2
58400,2
58410,2
58420,2
58430,2
58440,2
58450,2
58460,2
58470,2
58480,2
58490,2
58500,2
58510,2
58520,2
58530,2
58540,2
58550,2
58560,2
58570,2
58580,2
58590,2
58600,2
58610,2
58620,2
58630,2
58640,2
58650,2
58660,2
58670,2
58680,2
58690,2
58700,2
58710,2
58720,2
58730,2
58740,2
58750,2
58760,2
58770,2
58780,2
58790,2
58800,2
58810,2
58820,2
58830,2
58840,2
58850,2
58860,2
58870,2
58880,2
58890,2
58900,2
58910,2
58920,2
58930,2
58940,2
58950,2
58960,2
58970,2
58980,2
58990,2
59000,2
59010,2
59020,2
59030,2
59040,2
59050,2
59060,2
59070,2
59080,2
59090,2
59100,2
59110,2
59120,2
59130,2
59140,2
59150,2
59160,2
59170,2
59180,2
59190,2
59200,2
59210,2
59220,2
59230,2
59240,2
59250,2
59260,2
59270,2
59280,2
59290,2
59300,2
59310,2
59320,2
59330,2
59340,2
59350,0
59360,0
59370,0
59380,0
59390,0
59400,0
59410,0
59420,0
59430,0
59440,0
59450,0
59460,0
59470,0
59480,0
59490,0
59500,0
59510,0
59520,0
59530,0
59540,0
59550,0
59560,0
59570,0
59580,0
59590,0
59600,0
59610,0
59620,0
59630,0
59640,0
59650,0
59660,0
59670,0
59680,0
59690,0
59700,0
59710,0
59720,0
59730,0
59740,0
59750,0
59760,0
59770,0
59780,0
59790,0
59800,0
59810,0
59820,0
59830,0
59840,0
59850,0
59860,0
59870,0
59880,0
59890,0
59900,0
59910,0
59920,0
59930,0
59940,0
59950,0
59960,0
59970,0
59980,0
59990,0
60000,0
60010,0
60020,0
60030,0
60040,0
60050,0
60060,0
60070,0
60080,0
60090,0
60100,0
60110,0
60120,0
60130,0
60140,0
60150,0
60160,0
60170,0
60180,0
60190,0
60200,0
60210,0
60220,0
60230,0
60240,0
60250,0
60260,0
60270,0
60280,0
60290,0
60300,0
60310,0
60320,0
60330,0
60340,0
60350,0
60360,0
60370,0
60380,0
60390,0
60400,0
60410,0
60420,0
60430,0
60440,0
60450,0
60460,0
60470,0
60480,0
60490,0
60500,0
60510,0
60520,0
60530,0
60540,0
60550,0
60560,0
60570,0
60580,0
60590,0
60600,0
60610,2
60620,2
60630,2
60640,2
60650,2
60660,2
60670,2
60680,2
60690,2
60700,2
60710,2
60720,0
60730,0
60740,0
60750,0
60760,0
60770,0
60780,0
60790,0
60800,0
60810,0
60820,0
60830,0
60840,0
60850,0
60860,0
60870,0
60880,0
60890,0
60900,0
60910,0
60920,0
60930,3
60940,3
60950,3
60960,3
60970,3
60980,3
60990,3
61000,3
61010,3
61020,3
61030,3
61040,3
61050,3
61060,3
61070,3
61080,3
61090,3
61100,3
61110,3
61120,3
61130,3
61140,0
61150,0
61160,0
61170,0
61180,0
61190,0
61200,0
61210,0
61220,0
61230,0
61240,0
61250,0
61260,0
61270,0
61280,0
61290,0
61300,0
61310,0
61320,0
61330,0
61340,0
61350,0
61360,0
61370,0
61380,0
61390,0
61400,0
61410,0
61420,0
61430,0
61440,0
61450,0
61460,0
61470,0
61480,0
61490,0
61500,0
61510,0
61520,0
61530,0
61540,0
61550,0
61560,0
61570,0
61580,3
61590,3
61600,3
61610,3
61620,3
61630,3
61640,3
61650,3
61660,3
61670,3
61680,3
61690,3
61700,3
61710,3
61720,3
61730,3
61740,3
61750,3
61760,3
61770,3
61780,3
61790,3
61800,3
61810,3
61820,3
61830,3
61840,3
61850,3
61860,3
61870,3
61880,0
61890,0
61900,0
61910,0
61920,0
61930,0
61940,0
61950,0
61960,0
61970,0
61980,0
61990,0
62000,0
62010,0
62020,0
62030,0
62040,0
62050,0
62060,0
62070,0
62080,0
62090,0
62100,0
62110,0
62120,0
62130,0
62140,0
62150,0
62160,0
62170,0
62180,0
62190,0
62200,0
62210,0
62220,0
62230,0
62240,0
62250,0
62260,0
62270,0
62280,0
62290,0
62300,0
62310,0
62320,0
62330,0
62340,0
62350,0
62360,0
62370,0
62380,0
62390,0
62400,0
62410,0
62420,0
62430,0
62440,0
62450,0
62460,0
62470,0
62480,0
62490,0
62500,1
62510,1
62520,1
62530,1
62540,1
62550,1
62560,1
62570,1
62580,1
62590,1
62600,1
62610,1
62620,1
62630,1
62640,1
62650,1
62660,1
62670,1
62680,1
62690,1
62700,1
62710,1
62720,1
62730,1
62740,1
62750,1
62760,1
62770,1
62780,0
62790,0
62800,0
62810,0
62820,0
62830,0
62840,0
62850,0
62860,0
62870,0
62880,0
62890,0
62900,0
62910,0
62920,0
62930,0
62940,0
62950,0
62960,0
62970,0
62980,0
62990,0
63000,0
63010,0
63020,0
63030,0
63040,0
63050,1
63060,1
63070,1
63080,1
63090,1
63100,1
63110,1
63120,1
63130,1
63140,1
63150,1
63160,1
63170,1
63180,1
63190,1
63200,1
63210,1
63220,1
63230,1
63240,1
63250,1
63260,1
63270,1
63280,1
63290,1
63300,1
63310,1
63320,1
63330,1
63340,1
63350,1
63360,1
63370,1
63380,1
63390,1
63400,1
63410,1
63420,1
63430,1
63440,1
63450,1
63460,1
63470,1
63480,1
63490,1
63500,1
63510,1
63520,1
63530,1
63540,1
63550,1
63560,1
63570,1
63580,1
63590,1
63600,1
63610,1
63620,1
63630,1
63640,1
63650,1
63660,1
63670,1
63680,1
63690,1
63700,1
63710,1
63720,1
63730,1
63740,1
63750,1
63760,1
63770,1
63780,1
63790,1
63800,1
63810,1
63820,1
63830,1
63840,1
63850,1
63860,1
63870,1
63880,1
63890,1
63900,1
63910,1
63920,1
63930,1
63940,1
63950,1
63960,1
63970,1
63980,1
63990,1
64000,1
64010,1
64020,1
64030,1
64040,1
64050,1
64060,1
64070,1
64080,1
64090,1
64100,1
64110,1
64120,1
64130,1
64140,1
64150,1
64160,1
64170,1
64180,1
64190,1
64200,1
64210,1
64220,1
64230,1
64240,1
64250,1
64260,1
64270,1
64280,1
64290,1
64300,1
64310,1
64320,1
64330,1
64340,1
64350,1
64360,1
64370,1
64380,1
64390,1
64400,1
64410,1
64420,1
64430,1
64440,1
64450,1
64460,1
64470,1
64480,1
64490,1
64500,1
64510,1
64520,1
64530,1
64540,1
64550,1
64560,1
64570,1
64580,1
64590,1
64600,1
64610,2
64620,2
64630,2
64640,2
64650,2
64660,2
64670,2
64680,2
64690,2
64700,2
64710,2
64720,2
64730,2
64740,2
64750,2
64760,2
64770,2
64780,2
64790,2
64800,2
64810,2
64820,2
64830,2
64840,2
64850,2
64860,2
64870,2
64880,2
64890,2
64900,2
64910,2
64920,2
64930,2
64940,2
64950,2
64960,2
64970,2
64980,2
64990,2
65000,2
65010,2
65020,2
65030,2
65040,2
65050,2
65060,2
65070,2
65080,2
65090,1
65100,1
65110,1
65120,1
65130,1
65140,1
65150,1
65160,1
65170,0
65180,0
65190,0
65200,0
65210,0
65220,0
65230,1
65240,1
65250,1
65260,1
65270,1
65280,1
65290,1
65300,1
65310,1
65320,1
65330,1
65340,1
65350,1
65360,1
65370,1
65380,1
65390,1
65400,1
65410,1
65420,1
65430,1
65440,1
65450,1
65460,1
65470,1
65480,1
65490,1
65500,1
65510,1
65520,1
65530,1
65540,1
65550,1
65560,1
65570,1
65580,1
65590,1
65600,1
65610,1
65620,2
65630,2
65640,2
65650,2
65660,2
65670,2
65680,2
65690,2
65700,2
65710,2
65720,2
65730,2
65740,2
65750,2
65760,2
65770,2
65780,2
65790,2
65800,2
65810,2
65820,2
65830,2
65840,2
65850,2
65860,2
65870,2
65880,2
65890,2
65900,2
65910,2
65920,2
65930,2
65940,2
65950,2
65960,2
65970,2
65980,2
65990,2
66000,2
66010,2
66020,2
66030,2
66040,2
66050,2
66060,2
66070,2
66080,2
66090,2
66100,2
66110,2
66120,2
66130,2
66140,2
66150,2
66160,2
66170,2
66180,2
66190,2
66200,1
66210,1
66220,1
66230,1
66240,1
66250,1
66260,1
66270,1
66280,1
66290,1
66300,1
66310,1
66320,1
66330,1
66340,1
66350,1
66360,1
66370,1
66380,1
66390,1
66400,1
66410,1
66420,1
66430,1
66440,1
66450,1
66460,1
66470,1
66480,1
66490,1
66500,1
66510,1
66520,1
66530,1
66540,1
66550,1
66560,1
66570,1
66580,1
66590,1
66600,1
66610,1
66620,1
66630,1
66640,1
66650,1
66660,1
66670,1
66680,1
66690,1
66700,1
66710,1
66720,1
66730,1
66740,1
66750,1
66760,1
66770,1
66780,1
66790,1
66800,1
66810,1
66820,1
66830,1
66840,1
66850,1
66860,1
66870,1
66880,1
66890,1
66900,1
66910,1
66920,1
66930,1
66940,1
66950,1
66960,1
66970,1
66980,1
66990,2
67000,2
67010,2
67020,2
67030,2
67040,2
67050,2
67060,2
67070,2
67080,2
67090,2
67100,2
67110,2
67120,2
67130,2
67140,2
67150,2
67160,2
67170,2
67180,2
67190,2
67200,2
67210,2
67220,2
67230,2
67240,2
67250,2
67260,2
67270,2
67280,2
67290,2
67300,2
67310,2
67320,2
67330,2
67340,2
67350,2
67360,2
67370,2
67380,2
67390,2
67400,2
67410,2
67420,2
67430,2
67440,2
67450,2
67460,2
67470,2
67480,2
67490,2
67500,2
67510,2
67520,2
67530,2
67540,2
67550,2
67560,2
67570,2
67580,2
67590,2
67600,2
67610,2
67620,2
67630,2
67640,2
67650,2
67660,2
67670,2
67680,2
67690,2
67700,2
67710,2
67720,2
67730,2
67740,2
67750,2
67760,2
67770,2
67780,2
67790,2
67800,2
67810,2
67820,2
67830,2
67840,2
67850,2
67860,2
67870,2
67880,2
67890,2
67900,2
67910,2
67920,2
67930,2
67940,2
67950,1
67960,1
67970,1
67980,1
67990,1
68000,1
68010,1
68020,1
68030,1
68040,1
68050,1
68060,1
68070,1
68080,1
68090,1
68100,1
68110,1
68120,1
68130,1
68140,1
68150,1
68160,1
68170,1
68180,1
68190,1
68200,1
68210,1
68220,1
68230,1
68240,1
68250,1
68260,1
68270,1
68280,1
68290,1
68300,1
68310,1
68320,1
68330,1
68340,1
68350,1
68360,1
68370,1
68380,1
68390,1
68400,1
68410,1
68420,1
68430,1
68440,1
68450,1
68460,1
68470,1
68480,1
68490,1
68500,1
68510,1
68520,1
68530,1
68540,1
68550,1
68560,1
68570,1
68580,1
68590,1
68600,1
68610,1
68620,1
68630,1
68640,1
68650,1
68660,1
68670,2
68680,2
68690,2
68700,2
68710,2
68720,2
68730,2
68740,2
68750,2
68760,2
68770,2
68780,2
68790,2
68800,2
68810,2
68820,2
68830,2
68840,2
68850,2
68860,2
68870,2
68880,2
68890,2
68900,2
68910,2
68920,2
68930,2
68940,2
68950,2
68960,2
68970,2
68980,2
68990,2
69000,2
69010,2
69020,2
69030,2
69040,2
69050,2
69060,2
69070,2
69080,2
69090,2
69100,2
69110,2
69120,2
69130,2
69140,1
69150,1
69160,1
69170,1
69180,1
69190,1
69200,1
69210,1
69220,1
69230,1
69240,1
69250,1
69260,1
69270,1
69280,0
69290,0
69300,0
69310,0
69320,0
69330,0
69340,0
69350,0
69360,0
69370,0
69380,0
69390,0
69400,0
69410,0
69420,1
69430,1
69440,1
69450,1
69460,1
69470,1
69480,1
69490,1
69500,1
69510,1
69520,1
69530,1
69540,1
69550,1
69560,1
69570,1
69580,1
69590,1
69600,1
69610,1
69620,1
69630,1
69640,1
69650,1
69660,1
69670,1
69680,1
69690,1
69700,1
69710,1
69720,1
69730,1
69740,1
69750,1
69760,1
69770,1
69780,2
69790,2
69800,2
69810,2
69820,2
69830,2
69840,2
69850,2
69860,2
69870,2
69880,2
69890,2
69900,2
69910,2
69920,2
69930,2
69940,2
69950,2
69960,2
69970,2
69980,2
69990,2
70000,2
70010,2
70020,2
70030,2
70040,2
70050,2
70060,2
70070,2
70080,2
70090,2
70100,2
70110,2
70120,2
70130,2
70140,2
70150,2
70160,2
70170,2
70180,2
70190,2
70200,2
70210,2
70220,2
70230,2
70240,2
70250,2
70260,2
70270,2
70280,2
70290,2
70300,2
70310,2
70320,2
70330,2
70340,2
70350,2
70360,2
70370,2
70380,2
70390,2
70400,2
70410,2
70420,2
70430,2
70440,2
70450,2
70460,2
70470,2
70480,2
70490,2
70500,0
70510,0
70520,0
70530,0
70540,0
70550,0
70560,0
70570,0
70580,0
70590,0
70600,0
70610,0
70620,0
70630,0
70640,0
70650,0
70660,0
70670,0
70680,0
70690,0
70700,0
70710,0
70720,0
70730,0
70740,0
70750,0
70760,0
70770,0
70780,0
70790,0
70800,0
70810,0
70820,0
70830,3
70840,3
70850,3
70860,3
70870,3
70880,3
70890,3
70900,3
70910,3
70920,3
70930,3
70940,3
70950,3
70960,3
70970,3
70980,3
70990,3
71000,3
71010,3
71020,3
71030,3
71040,3
71050,3
71060,3
71070,3
71080,3
71090,3
71100,3
71110,3
71120,3
71130,3
71140,3
71150,3
71160,3
71170,3
71180,3
71190,3
71200,3
71210,0
71220,0
71230,0
71240,0
71250,0
71260,0
71270,0
71280,0
71290,0
71300,0
71310,0
71320,0
71330,0
71340,0
71350,0
71360,0
71370,0
71380,0
71390,0
71400,0
71410,0
71420,0
71430,0
71440,0
71450,0
71460,0
71470,0
71480,0
71490,0
71500,0
71510,0
71520,0
71530,0
71540,0
71550,0
71560,0
71570,0
71580,0
71590,0
71600,0
71610,0
71620,0
71630,0
71640,0
71650,0
71660,0
71670,0
71680,0
71690,0
71700,0
71710,0
71720,0
71730,0
71740,0
71750,0
71760,0
71770,0
71780,0
71790,0
71800,0
71810,0
71820,0
71830,0
71840,0
71850,0
71860,0
71870,0
71880,0
71890,0
71900,0
71910,0
71920,0
71930,0
71940,0
71950,0
71960,2
71970,2
71980,2
71990,2
72000,2
72010,0
72020,0
72030,0
72040,0
72050,0
72060,0
72070,0
72080,0
72090,0
72100,0
72110,0
72120,0
72130,0
72140,0
72150,0
72160,0
72170,0
72180,0
72190,0
72200,0
72210,0
72220,0
72230,0
72240,3
72250,3
72260,3
72270,3
72280,3
72290,3
72300,3
72310,3
72320,3
72330,3
72340,3
72350,3
72360,3
72370,3
72380,3
72390,3
72400,3
72410,3
72420,3
72430,3
72440,3
72450,3
72460,3
72470,3
72480,3
72490,3
72500,3
72510,3
72520,3
72530,3
72540,3
72550,3
72560,3
72570,3
72580,3
72590,3
72600,3
72610,3
72620,3
72630,3
72640,3
72650,3
72660,3
72670,3
72680,3
72690,3
72700,3
72710,3
72720,3
72730,3
72740,3
72750,3
72760,3
72770,3
72780,3
72790,0
72800,0
72810,0
72820,0
72830,0
72840,0
72850,0
72860,0
72870,0
72880,0
72890,0
72900,0
72910,0
72920,0
72930,0
72940,0
72950,0
72960,0
72970,0
72980,0
72990,0
73000,0
73010,0
73020,0
73030,0
73040,0
73050,0
73060,0
73070,0
73080,0
73090,0
73100,0
73110,0
73120,0
73130,0
73140,0
73150,0
73160,0
73170,0
73180,0
73190,0
73200,0
73210,0
73220,0
73230,0
73240,0
73250,0
73260,0
73270,0
73280,0
73290,0
73300,0
73310,0
73320,0
73330,0
73340,0
73350,0
73360,0
73370,0
73380,0
73390,0
73400,0
73410,0
73420,0
73430,0
73440,0
73450,0
73460,0
73470,0
73480,0
73490,0
73500,0
73510,0
73520,0
73530,0
73540,0
73550,0
73560,0
73570,0
73580,0
73590,0
73600,0
73610,0
73620,0
73630,0
73640,0
73650,1
73660,1
73670,1
73680,1
73690,1
73700,1
73710,1
73720,1
73730,1
73740,1
73750,1
73760,1
73770,1
73780,1
73790,1
73800,1
73810,1
73820,1
73830,1
73840,1
73850,1
73860,1
73870,1
73880,1
73890,1
73900,1
73910,1
73920,1
73930,1
73940,1
73950,1
73960,1
73970,1
73980,1
73990,1
74000,1
74010,1
74020,1
74030,1
74040,1
74050,1
74060,1
74070,1
74080,1
74090,1
74100,1
74110,1
74120,1
74130,1
74140,1
74150,1
74160,1
74170,1
74180,1
74190,1
74200,1
74210,1
74220,1
74230,1
74240,1
74250,1
74260,1
74270,1
74280,1
74290,1
74300,1
74310,1
74320,1
74330,1
74340,1
74350,1
74360,1
74370,1
74380,0
74390,0
74400,0
74410,0
74420,0
74430,0
74440,0
74450,0
74460,0
74470,0
74480,0
74490,0
74500,0
74510,0
74520,0
74530,0
74540,0
74550,0
74560,0
74570,0
74580,0
74590,0
74600,0
74610,0
74620,0
74630,0
74640,0
74650,0
74660,0
74670,0
74680,0
74690,0
74700,0
74710,0
74720,0
74730,0
74740,0
74750,0
74760,0
74770,0
74780,0
74790,0
74800,0
74810,0
74820,0
74830,0
74840,0
74850,0
74860,0
74870,0
74880,0
74890,2
74900,2
74910,2
74920,2
74930,2
74940,2
74950,2
74960,2
74970,2
74980,2
74990,2
75000,2
75010,2
75020,2
75030,2
75040,2
75050,2
75060,2
75070,2
75080,2
75090,2
75100,2
75110,2
75120,2
75130,2
75140,2
75150,2
75160,2
75170,2
75180,2
75190,2
75200,2
75210,2
75220,2
75230,2
75240,2
75250,2
75260,2
75270,2
75280,2
75290,2
75300,2
75310,2
75320,2
75330,2
75340,2
75350,2
75360,2
75370,2
75380,2
75390,2
75400,2
75410,2
75420,2
75430,2
75440,2
75450,2
75460,2
75470,2
75480,2
75490,2
75500,2
75510,2
75520,2
75530,2
75540,2
75550,2
75560,2
75570,2
75580,2
75590,2
75600,2
75610,2
75620,2
75630,2
75640,2
75650,2
75660,2
75670,1
75680,1
75690,1
75700,1
75710,1
75720,1
75730,1
75740,1
75750,1
75760,1
75770,1
75780,1
75790,1
75800,1
75810,1
75820,1
75830,1
75840,1
75850,1
75860,1
75870,1
75880,1
75890,1
75900,1
75910,1
75920,1
75930,1
75940,1
75950,1
75960,1
75970,1
75980,1
75990,1
76000,1
76010,1
76020,1
76030,1
76040,1
76050,1
76060,1
76070,1
76080,1
76090,1
76100,1
76110,1
76120,1
76130,1
76140,1
76150,1
76160,1
76170,1
76180,1
76190,1
76200,1
76210,1
76220,1
76230,1
76240,1
76250,1
76260,1
76270,1
76280,1
76290,2
76300,2
76310,2
76320,2
76330,2
76340,2
76350,2
76360,2
76370,2
76380,2
76390,2
76400,2
76410,2
76420,2
76430,2
76440,2
76450,2
76460,2
76470,2
76480,2
76490,2
76500,2
76510,2
76520,2
76530,2
76540,0
76550,0
76560,0
76570,0
76580,0
76590,0
76600,0
76610,0
76620,0
76630,0
76640,0
76650,0
76660,0
76670,0
76680,0
76690,0
76700,0
76710,0
76720,0
76730,0
76740,0
76750,0
76760,0
76770,0
76780,0
76790,0
76800,0
76810,0
76820,0
76830,0
76840,0
76850,0
76860,0
76870,0
76880,0
76890,0
76900,0
76910,0
76920,0
76930,0
76940,0
76950,0
76960,0
76970,0
76980,0
76990,0
77000,0
77010,0
77020,0
77030,0
77040,0
77050,1
77060,1
77070,1
77080,1
77090,1
77100,1
77110,1
77120,1
77130,1
77140,1
77150,1
77160,1
77170,1
77180,2
77190,2
77200,2
77210,2
77220,2
77230,2
77240,2
77250,2
77260,2
77270,2
77280,2
77290,2
77300,2
77310,2
77320,2
77330,2
77340,2
77350,2
77360,2
77370,2
77380,2
77390,2
77400,2
77410,2
77420,2
77430,2
77440,2
77450,2
77460,2
77470,2
77480,2
77490,2
77500,1
77510,1
77520,1
77530,1
77540,1
77550,1
77560,1
77570,1
77580,1
77590,1
77600,1
77610,1
77620,1
77630,1
77640,1
77650,1
77660,1
77670,2
77680,2
77690,2
77700,2
77710,2
77720,2
77730,2
77740,2
77750,2
77760,2
77770,2
77780,2
77790,2
77800,2
77810,2
77820,2
77830,2
77840,2
77850,2
77860,2
77870,2
77880,2
77890,2
77900,2
77910,2
77920,2
77930,2
77940,2
77950,2
77960,2
77970,2
77980,2
77990,2
78000,2
78010,2
78020,2
78030,2
78040,2
78050,2
78060,2
78070,2
78080,2
78090,2
78100,2
78110,2
78120,1
78130,1
78140,1
78150,1
78160,1
78170,1
78180,1
78190,1
78200,1
78210,1
78220,0
78230,0
78240,0
78250,0
78260,0
78270,0
78280,0
78290,0
78300,0
78310,0
78320,0
78330,0
78340,0
78350,0
78360,0
78370,3
78380,3
78390,3
78400,3
78410,3
78420,3
78430,3
78440,3
78450,3
78460,3
78470,3
78480,3
78490,3
78500,3
78510,3
78520,3
78530,3
78540,3
78550,3
78560,3
78570,3
78580,3
78590,3
78600,3
78610,3
78620,3
78630,3
78640,1
78650,1
78660,1
78670,1
78680,1
78690,1
78700,1
78710,1
78720,1
78730,1
78740,1
78750,1
78760,1
78770,1
78780,1
78790,1
78800,1
78810,1
78820,1
78830,1
78840,1
78850,1
78860,1
78870,1
78880,1
78890,1
78900,1
78910,1
78920,2
78930,2
78940,2
78950,2
78960,2
78970,2
78980,2
78990,1
79000,1
79010,1
79020,1
79030,1
79040,1
79050,1
79060,1
79070,1
79080,1
79090,1
79100,1
79110,1
79120,1
79130,1
79140,1
79150,1
79160,1
79170,1
79180,0
79190,0
79200,0
79210,0
79220,0
79230,0
79240,0
79250,0
79260,0
79270,0
79280,0
79290,0
79300,0
79310,0
79320,0
79330,0
79340,0
79350,0
79360,0
79370,0
79380,0
79390,0
79400,0
79410,0
79420,0
79430,0
79440,0
79450,0
79460,0
79470,0
79480,3
79490,3
79500,3
79510,3
79520,3
79530,3
79540,3
79550,3
79560,3
79570,3
79580,3
79590,3
79600,3
79610,3
79620,3
79630,3
79640,3
79650,3
79660,3
79670,3
79680,3
79690,3
79700,3
79710,3
79720,3
79730,3
79740,3
79750,0
79760,0
79770,0
79780,0
79790,0
79800,0
79810,0
79820,0
79830,0
79840,0
79850,0
79860,0
79870,0
79880,0
79890,0
79900,0
79910,0
79920,0
79930,0
79940,0
79950,0
79960,0
79970,0
79980,0
79990,0
80000,0
80010,0
80020,0
80030,0
80040,0
80050,0
80060,2
80070,2
80080,2
80090,2
80100,2
80110,2
80120,2
80130,2
80140,2
80150,2
80160,2
80170,2
80180,2
80190,2
80200,2
80210,2
80220,2
80230,2
80240,1
80250,1
80260,1
80270,1
80280,1
80290,1
80300,2
80310,2
80320,2
80330,2
80340,2
80350,2
80360,2
80370,2
80380,2
80390,2
80400,2
80410,2
80420,2
80430,2
80440,2
80450,2
80460,2
80470,2
80480,1
80490,1
80500,1
80510,0
80520,0
80530,0
80540,0
80550,0
80560,0
80570,0
80580,0
80590,0
80600,0
80610,0
80620,0
80630,0
80640,0
80650,0
80660,0
80670,0
80680,0
80690,0
80700,0
80710,0
80720,0
80730,0
80740,0
80750,0
80760,0
80770,0
80780,0
80790,0
80800,0
80810,0
80820,0
80830,0
80840,0
80850,0
80860,0
80870,0
80880,0
80890,0
80900,0
80910,0
80920,0
80930,0
80940,0
80950,0
80960,0
80970,0
80980,0
80990,0
81000,0
81010,0
81020,0
81030,0
81040,0
81050,0
81060,0
81070,0
81080,0
81090,0
81100,0
81110,0
81120,0
81130,0
81140,0
81150,0
81160,0
81170,0
81180,0
81190,0
81200,0
81210,0
81220,0
81230,0
81240,0
81250,0
81260,0
81270,0
81280,0
81290,0
81300,0
81310,0
81320,0
81330,0
81340,0
81350,0
81360,0
81370,0
81380,0
81390,0
81400,0
81410,0
81420,0
81430,0
81440,0
81450,0
81460,0
81470,0
81480,0
81490,0
81500,0
81510,0
81520,0
81530,0
81540,0
81550,0
81560,0
81570,0
81580,0
81590,0
81600,0
81610,0
81620,0
81630,0
81640,0
81650,0
81660,0
81670,0
81680,0
81690,0
81700,0
81710,0
81720,0
81730,0
81740,0
81750,0
81760,0
81770,0
81780,0
81790,0
81800,0
81810,0
81820,0
81830,0
81840,0
81850,0
81860,0
81870,0
81880,0
81890,0
81900,0
81910,0
81920,0
81930,0
81940,0
81950,0
81960,0
81970,0
81980,0
81990,0
82000,0
82010,0
82020,0
82030,0
82040,0
82050,0
82060,0
82070,0
82080,0
82090,0
82100,0
82110,0
82120,0
82130,0
82140,0
82150,0
82160,0
82170,0
82180,0
82190,0
82200,0
82210,0
82220,0
82230,0
82240,0
82250,0
82260,0
82270,0
82280,0
82290,0
82300,0
82310,0
82320,0
82330,0
82340,0
82350,0
82360,1
82370,1
82380,1
82390,1
82400,1
82410,1
82420,1
82430,1
82440,1
82450,1
82460,1
82470,1
82480,1
82490,1
82500,1
82510,2
82520,2
82530,2
82540,2
82550,2
82560,2
82570,2
82580,2
82590,2
82600,2
82610,2
82620,2
82630,2
82640,2
82650,2
82660,2
82670,2
82680,2
82690,2
82700,2
82710,2
82720,2
82730,2
82740,2
82750,2
82760,2
82770,2
82780,2
82790,2
82800,2
82810,2
82820,2
82830,2
82840,2
82850,2
82860,2
82870,2
82880,2
82890,2
82900,2
82910,2
82920,2
82930,2
82940,2
82950,2
82960,2
82970,2
82980,2
82990,2
83000,2
83010,2
83020,2
83030,2
83040,2
83050,2
83060,2
83070,2
83080,2
83090,2
83100,2
83110,2
83120,2
83130,2
83140,2
83150,2
83160,2
83170,2
83180,2
83190,2
83200,2
83210,2
83220,2
83230,2
83240,2
83250,2
83260,2
83270,2
83280,2
83290,2
83300,2
83310,2
83320,2
83330,2
83340,2
83350,2
83360,2
83370,2
83380,2
83390,2
83400,2
83410,2
83420,2
83430,2
83440,2
83450,2
83460,2
83470,2
83480,2
83490,2
83500,2
83510,2
83520,2
83530,2
83540,2
83550,2
83560,2
83570,2
83580,2
83590,2
83600,2
83610,2
83620,2
83630,2
83640,2
83650,2
83660,2
83670,1
83680,1
83690,1
83700,1
83710,0
83720,0
83730,0
83740,0
83750,0
83760,0
83770,0
83780,0
83790,0
83800,0
83810,0
83820,0
83830,0
83840,0
83850,0
83860,0
83870,0
83880,0
83890,0
83900,0
83910,0
83920,0
83930,0
83940,0
83950,0
83960,0
83970,0
83980,0
83990,0
84000,0
84010,0
84020,0
84030,0
84040,0
84050,0
84060,0
84070,0
84080,0
84090,0
84100,0
84110,0
84120,0
84130,0
84140,0
84150,0
